SalesDate,Region,Cust_Type,Customer,Buz_Segt,Category,Model,Model_Color,ListPrice,OrderQty,Gross Sales Amt,Disc %
23-Sep-19,United States,Platinum,Metro Bike Mart,Components,Saddles,ML Mountain Seat/Saddle 2,,39,2,78,15%
24-Sep-19,United States,Silver,Brakes and Gears,Components,Wheels,HL Mountain Rear Wheel,Black,327,3,981,5%
24-Sep-19,United States,Platinum,Curbside Universe,Components,Road Frames,LL Road Frame,Black,337,1,337,15%
24-Sep-19,Canada,Silver,Custom Accessories Company,Clothing,Caps,Cycling Cap,Multi,9,4,36,0%
24-Sep-19,United States,Silver,Field Trip Inc,Clothing,Tights,Women's Tights,Black,75,2,150,5%
24-Sep-19,United States,Platinum,Racing Association,Components,Road Frames,LL Road Frame,Black,337,2,674,15%
24-Sep-19,United Kingdom,Silver,Commerce Bicycle Specialists,Accessories,Tires and Tubes,Patch kit,,2,1,2,10%
24-Sep-19,Germany,Silver,North Bike Company,Components,Wheels,ML Road Front Wheel,Black,248,2,496,0%
24-Sep-19,United States,Gold,Eighth Bike Store,Components,Derailleurs,Rear Derailleur,Silver,121,1,121,12%
24-Sep-19,Canada,Silver,South Bike Company,Accessories,Bottles and Cages,Water Bottle,,5,4,20,0%
25-Sep-19,United States,Silver,Satin Finish Company,Components,Handlebars,ML Mountain Handlebars,,62,2,124,5%
25-Sep-19,United States,Silver,Brightwork Company,Clothing,Tights,Women's Tights,Black,75,2,150,5%
25-Sep-19,United States,Silver,Preferred Bikes,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,4,200,5%
25-Sep-19,United States,Silver,Outdoor Equipment Store,Accessories,Locks,Cable Lock,,25,8,200,5%
25-Sep-19,United States,Silver,Eastside Department Store,Accessories,Pumps,Minipump,,20,13,260,5%
25-Sep-19,United States,Gold,Practical Bike Supply Company,Clothing,Gloves,Full-Finger Gloves,Black,38,2,76,12%
25-Sep-19,United States,Gold,Eighth Bike Store,Components,Brakes,Rear Brakes,Silver,107,1,107,12%
25-Sep-19,Canada,Gold,Finer Cycle Shop,Components,Saddles,HL Mountain Seat/Saddle 2,,53,5,265,2%
25-Sep-19,France,Gold,Ultimate Bicycle Company,Components,Bottom Brackets,LL Bottom Bracket,,54,1,54,10%
25-Sep-19,France,Silver,Finer Sporting Goods,Clothing,Gloves,Half-Finger Gloves,Black,24,1,24,5%
25-Sep-19,United States,Silver,Progressive Sports,Accessories,Cleaners,Bike Wash,,8,4,32,5%
26-Sep-19,United States,Gold,Fitness Toy Store,Bikes,Road Bikes,Road-550-W,Yellow,1120,5,5600,12%
26-Sep-19,United States,Silver,Field Trip Inc,Bikes,Road Bikes,Road-650,Red,783,3,2349,5%
26-Sep-19,United States,Silver,Farthermost Bike Shop,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,3,270,5%
26-Sep-19,United Kingdom,Gold,Tachometers and Accessories,Components,Wheels,ML Mountain Rear Wheel,Black,236,1,236,24%
26-Sep-19,United States,Gold,Associated Bikes,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,3,150,12%
26-Sep-19,Canada,Gold,Fasteners & Bolts Outlet,Components,Saddles,HL Touring Seat/Saddle,,53,2,106,2%
27-Sep-19,United States,Gold,Sunny Place Bikes,Bikes,Road Bikes,Road-650,Red,783,3,2349,12%
27-Sep-19,United States,Silver,Wonderful Bikes Inc.,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,5,250,5%
27-Sep-19,Canada,Gold,Leather Seat Factory,Components,Brakes,Front Brakes,Silver,107,6,642,2%
27-Sep-19,United States,Silver,Better Bike Shop,Accessories,Bottles and Cages,Water Bottle,,5,4,20,5%
27-Sep-19,United Kingdom,Silver,Prosperous Tours,Accessories,Bottles and Cages,Water Bottle,,5,10,50,10%
28-Sep-19,United States,Silver,Retail Sporting Equipment,Bikes,Mountain Bikes,Mountain-200,Black,2295,1,2295,5%
28-Sep-19,United States,Silver,Good Bike Shop,Accessories,Helmets,Sport-100,Blue,35,2,70,5%
28-Sep-19,United States,Silver,Good Bike Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,6,300,5%
28-Sep-19,Canada,Platinum,Corner Bicycle Supply,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,9,810,8%
28-Sep-19,United States,Silver,The Accessories Store,Components,Road Frames,ML Road Frame-W,Yellow,595,1,595,5%
28-Sep-19,United States,Silver,Immediate Repair Shop,Components,Pedals,HL Mountain Pedal,Silver/Black,81,2,162,5%
28-Sep-19,United States,Silver,Metropolitan Manufacturing,Clothing,Socks,Racing Socks,White,9,2,18,5%
28-Sep-19,United States,Silver,Satin Finish Company,Components,Pedals,HL Mountain Pedal,Silver/Black,81,2,162,5%
28-Sep-19,United States,Silver,Quantity Discounts,Clothing,Socks,Racing Socks,White,9,3,27,5%
29-Sep-19,Australia,Gold,Helmets and Cycles,Components,Pedals,Touring Pedal,Silver/Black,81,2,162,12%
29-Sep-19,United States,Silver,Underglaze and Finish Company,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,9,450,5%
30-Sep-19,France,Silver,Instant Cycle Store,Components,Road Frames,HL Road Frame,Red,1432,1,1432,5%
30-Sep-19,Germany,Gold,Amalgamated Parts Shop,Accessories,Cleaners,Bike Wash,,8,3,24,1%
30-Sep-19,United States,Gold,Mountain Bike Store,Components,Chains,Chain,Silver,20,4,80,12%
01-Oct-19,United States,Silver,Mail-Order Outlet,Bikes,Road Bikes,Road-650,Red,783,5,3915,5%
01-Oct-19,United States,Silver,Friendly Bike Shop,Components,Wheels,LL Road Rear Wheel,Black,113,3,339,5%
01-Oct-19,United States,Gold,Tandem Bicycle Store,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,2,180,12%
01-Oct-19,United States,Silver,Vintage Sport Boutique,Components,Brakes,Rear Brakes,Silver,107,2,214,5%
01-Oct-19,France,Silver,Steel Inc.,Accessories,Tires and Tubes,Patch kit,,2,2,4,5%
01-Oct-19,United States,Silver,Distant Inn,Clothing,Gloves,Half-Finger Gloves,Black,24,2,48,5%
01-Oct-19,United States,Silver,Lease-a-Bike Shop,Components,Saddles,HL Road Seat/Saddle 2,,53,1,53,5%
01-Oct-19,United States,Silver,Sheet Metal Manufacturing,Accessories,Hydration Packs,Hydration Pack,Silver,55,7,385,5%
01-Oct-19,United States,Silver,Riding Associates,Components,Pedals,HL Mountain Pedal,Silver/Black,81,1,81,5%
01-Oct-19,Germany,Platinum,Excellent Bikes,Components,Handlebars,HL Touring Handlebars,,92,1,92,2%
02-Oct-19,United States,Silver,Successful Sales Company,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,3,150,5%
02-Oct-19,United States,Gold,Fifth Bike Store,Bikes,Road Bikes,Road-650,Red,783,3,2349,12%
02-Oct-19,United States,Silver,Futuristic Bikes,Components,Mountain Frames,ML Mountain Frame,Black,349,2,698,5%
02-Oct-19,United States,Gold,Gift and Toy Store,Components,Wheels,LL Road Rear Wheel,Black,113,2,226,12%
02-Oct-19,United States,Silver,Traditional Department Stores,Clothing,Tights,Women's Tights,Black,75,1,75,5%
02-Oct-19,United States,Gold,Seventh Bike Store,Clothing,Vests,Classic Vest,Blue,64,4,256,12%
02-Oct-19,United States,Silver,Immediate Repair Shop,Components,Saddles,HL Mountain Seat/Saddle 2,,53,1,53,5%
02-Oct-19,Canada,Gold,Tire Exchange,Accessories,Hydration Packs,Hydration Pack,Silver,55,4,220,2%
02-Oct-19,France,Silver,Major Amusement Company,Clothing,Vests,Classic Vest,Blue,64,5,320,5%
02-Oct-19,United States,Silver,Fashionable Department Stores,Components,Bottom Brackets,HL Bottom Bracket,,121,1,121,5%
02-Oct-19,United States,Silver,Mail-Order Outlet,Clothing,Socks,Racing Socks,White,9,7,63,5%
03-Oct-19,Canada,Silver,Custom Accessories Company,Bikes,Road Bikes,Road-650,Black,783,1,783,0%
03-Oct-19,United States,Silver,Safe Cycles Shop,Accessories,Helmets,Sport-100,Red,35,5,175,5%
03-Oct-19,United States,Silver,The Gear Store,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,5%
03-Oct-19,United States,Silver,Selected Distributors,Bikes,Mountain Bikes,Mountain-200,Black,2295,1,2295,5%
03-Oct-19,United States,Gold,Sales and Supply Company,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,8,720,12%
03-Oct-19,United States,Silver,Stylish Department Stores,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,5%
03-Oct-19,Canada,Gold,Bikes for Kids and Adults,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,4,200,2%
03-Oct-19,United States,Silver,Grand Discount Store,Components,Pedals,LL Mountain Pedal,Silver/Black,40,1,40,5%
03-Oct-19,United Kingdom,Silver,Express Bike Services,Clothing,Vests,Classic Vest,Blue,64,5,320,10%
03-Oct-19,France,Silver,Spa and Exercise Outfitters,Components,Cranksets,LL Crankset,Black,175,1,175,5%
03-Oct-19,Germany,Platinum,Excellent Bikes,Clothing,Gloves,Half-Finger Gloves,Black,24,4,96,2%
03-Oct-19,Germany,Silver,North Bike Company,Clothing,Tights,Women's Tights,Black,75,4,300,0%
03-Oct-19,France,Silver,Metropolitan Equipment,Clothing,Socks,Racing Socks,White,9,3,27,5%
03-Oct-19,Australia,Silver,Rental Gallery,Bikes,Mountain Bikes,Mountain-200,Black,2295,1,2295,5%
04-Oct-19,United Kingdom,Silver,Oils and Fluids Warehouse,Bikes,Mountain Bikes,Mountain-200,Black,2295,3,6885,10%
04-Oct-19,Australia,Gold,Liquidation Sales,Components,Cranksets,HL Crankset,Black,405,1,405,12%
04-Oct-19,France,Silver,Finished Parts Shop,Components,Pedals,HL Mountain Pedal,Silver/Black,81,2,162,5%
04-Oct-19,United States,Silver,Metropolitan Manufacturing,Clothing,Vests,Classic Vest,Blue,64,3,192,5%
04-Oct-19,Canada,Silver,Efficient Cycling,Components,Touring Frames,LL Touring Frame,Yellow,333,1,333,0%
04-Oct-19,United Kingdom,Gold,Metro Metals Co.,Components,Handlebars,LL Touring Handlebars,,46,4,184,24%
04-Oct-19,United States,Gold,Eighth Bike Store,Components,Touring Frames,HL Touring Frame,Blue,1004,1,1004,12%
05-Oct-19,Canada,Silver,Standard Bikes,Clothing,Shorts,Women's Mountain Shorts,Black,70,2,140,0%
05-Oct-19,United States,Silver,Progressive Sports,Accessories,Hydration Packs,Hydration Pack,Silver,55,3,165,5%
06-Oct-19,United States,Silver,Fitness Sport Boutique,Components,Handlebars,ML Mountain Handlebars,,62,6,372,5%
06-Oct-19,Australia,Gold,Helmets and Cycles,Components,Handlebars,HL Touring Handlebars,,92,1,92,12%
07-Oct-19,United States,Gold,"Fabrikam Inc., West",Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,3,150,12%
07-Oct-19,Canada,Silver,Rewarding Activities Company,Accessories,Helmets,Sport-100,Red,35,2,70,0%
07-Oct-19,Canada,Silver,General Supplies,Components,Handlebars,HL Road Handlebars,,120,1,120,0%
07-Oct-19,United States,Silver,Juvenile Sports Equipment,Components,Handlebars,LL Mountain Handlebars,,45,2,90,5%
07-Oct-19,United States,Silver,Basic Bike Company,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,1,90,5%
07-Oct-19,United States,Silver,Grand Discount Store,Accessories,Cleaners,Bike Wash,,8,14,112,5%
07-Oct-19,United States,Gold,Closeout Boutique,Accessories,Cleaners,Bike Wash,,8,3,24,12%
07-Oct-19,Australia,Gold,List Price Catalog Company,Accessories,Helmets,Sport-100,Blue,35,7,245,12%
07-Oct-19,Australia,Gold,Rich Department Store,Components,Touring Frames,HL Touring Frame,Blue,1004,2,2008,12%
07-Oct-19,United States,Gold,Reasonable Bicycle Sales,Clothing,Socks,Racing Socks,White,9,8,72,12%
08-Oct-19,United States,Silver,Genial Bike Associates,Components,Handlebars,LL Mountain Handlebars,,45,1,45,5%
08-Oct-19,United States,Silver,The Bicycle Accessories Company,Components,Road Frames,ML Road Frame-W,Yellow,595,2,1190,5%
08-Oct-19,United States,Silver,Valuable Bike Parts Company,Accessories,Cleaners,Bike Wash,,8,4,32,5%
08-Oct-19,Canada,Gold,Citywide Service and Repair,Accessories,Hydration Packs,Hydration Pack,Silver,55,8,440,2%
08-Oct-19,United Kingdom,Silver,Uttermost Bike Shop,Components,Pedals,LL Road Pedal,Silver/Black,40,1,40,10%
08-Oct-19,United Kingdom,Silver,Cycling Goods,Components,Pedals,HL Road Pedal,Silver/Black,81,3,243,10%
09-Oct-19,Canada,Gold,Family's Favorite Bike Shop,Components,Mountain Frames,HL Mountain Frame,Silver,1365,3,4095,2%
09-Oct-19,Canada,Gold,Red Bicycle Company,Bikes,Mountain Bikes,Mountain-200,Silver,2320,4,9280,2%
09-Oct-19,United States,Silver,Number 1 Supply,Clothing,Gloves,Half-Finger Gloves,Black,24,1,24,5%
09-Oct-19,United Kingdom,Gold,Exhibition Showroom,Accessories,Cleaners,Bike Wash,,8,3,24,24%
09-Oct-19,United States,Silver,Resale Services,Clothing,Vests,Classic Vest,Blue,64,7,448,5%
09-Oct-19,France,Gold,Roadway Bicycle Supply,Components,Saddles,LL Touring Seat/Saddle,,27,5,135,10%
10-Oct-19,United States,Gold,Wheelsets Storehouse,Components,Road Frames,LL Road Frame,Red,337,1,337,12%
10-Oct-19,United States,Gold,Trusted Catalog Store,Clothing,Socks,Mountain Bike Socks,White,10,8,80,12%
10-Oct-19,Canada,Platinum,Metro Manufacturing,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,4,360,8%
10-Oct-19,United States,Platinum,Official Parts Shop,Clothing,Socks,Racing Socks,White,9,5,45,15%
10-Oct-19,United States,Silver,Grease and Oil Products Company,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,3,360,5%
10-Oct-19,France,Gold,Racing Tours,Accessories,Cleaners,Bike Wash,,8,4,32,10%
10-Oct-19,United States,Gold,Moderately-Priced Bikes Store,Components,Saddles,HL Mountain Seat/Saddle 2,,53,1,53,12%
10-Oct-19,Canada,Gold,Twelfth Bike Store,Components,Pedals,LL Mountain Pedal,Silver/Black,40,3,120,2%
11-Oct-19,United States,Silver,Better Bike Shop,Clothing,Caps,Cycling Cap,Multi,9,6,54,5%
11-Oct-19,United States,Silver,Famous Bike Sales and Service,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,4,200,5%
12-Oct-19,United States,Gold,Seventh Bike Store,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,5,450,12%
12-Oct-19,Canada,Silver,Remote Bicycle Specialists,Accessories,Hydration Packs,Hydration Pack,Silver,55,3,165,0%
12-Oct-19,United States,Silver,Finer Parts Shop,Clothing,Gloves,Full-Finger Gloves,Black,38,2,76,5%
12-Oct-19,Canada,Silver,General Bike Corporation,Accessories,Hydration Packs,Hydration Pack,Silver,55,4,220,0%
12-Oct-19,United States,Silver,Grand Discount Store,Clothing,Caps,Cycling Cap,Multi,9,14,126,5%
12-Oct-19,United States,Gold,Fitness Supplies,Components,Bottom Brackets,HL Bottom Bracket,,121,2,242,12%
12-Oct-19,France,Silver,Finer Sporting Goods,Accessories,Helmets,Sport-100,Blue,35,5,175,5%
12-Oct-19,United States,Silver,Guaranteed Sales and Service,Components,Pedals,HL Road Pedal,Silver/Black,81,7,567,5%
12-Oct-19,United States,Silver,Maintenance and Repair for Bicycles,Components,Chains,Chain,Silver,20,2,40,5%
12-Oct-19,United States,Silver,Brightwork Company,Components,Saddles,HL Mountain Seat/Saddle 2,,53,1,53,5%
12-Oct-19,United States,Silver,Catalog Store,Clothing,Shorts,Women's Mountain Shorts,Black,70,6,420,5%
13-Oct-19,United States,Silver,Basic Sports Equipment,Clothing,Caps,Cycling Cap,Multi,9,2,18,5%
13-Oct-19,Germany,Gold,Amalgamated Parts Shop,Components,Pedals,Touring Pedal,Silver/Black,81,2,162,1%
14-Oct-19,Canada,Gold,Bikes and Motorbikes,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,4,360,2%
14-Oct-19,United States,Gold,eCommerce Bikes,Clothing,Tights,Women's Tights,Black,75,8,600,12%
14-Oct-19,United States,Silver,Exhilarating Cycles,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,14,1680,5%
14-Oct-19,Australia,Gold,Gears and Parts Company,Components,Saddles,ML Touring Seat/Saddle,,39,2,78,12%
14-Oct-19,United States,Gold,Closeout Boutique,Components,Saddles,HL Mountain Seat/Saddle 2,,53,3,159,12%
14-Oct-19,Canada,Silver,General Supplies,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,8,960,0%
15-Oct-19,United States,Silver,Lubricant and Grease Suppliers,Clothing,Tights,Women's Tights,Black,75,2,150,5%
15-Oct-19,United States,Silver,Next-Door Bike Store,Accessories,Helmets,Sport-100,Black,35,3,105,5%
15-Oct-19,United States,Silver,Brakes and Gears,Clothing,Shorts,Women's Mountain Shorts,Black,70,36,2520,5%
15-Oct-19,United States,Silver,Outstanding Cycles,Clothing,Vests,Classic Vest,Blue,64,12,768,5%
15-Oct-19,United States,Gold,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-1000,Blue,2384,4,9536,12%
16-Oct-19,United States,Silver,Juvenile Sports Equipment,Clothing,Gloves,Full-Finger Gloves,Black,38,18,684,5%
16-Oct-19,United States,Gold,eCommerce Bikes,Bikes,Mountain Bikes,Mountain-200,Black,2295,1,2295,12%
16-Oct-19,United States,Gold,Bike Goods,Bikes,Road Bikes,Road-650,Black,783,1,783,12%
16-Oct-19,United States,Platinum,Roving Sports,Components,Road Frames,ML Road Frame-W,Yellow,595,4,2380,15%
16-Oct-19,Canada,Silver,Metal Clearing House,Components,Derailleurs,Rear Derailleur,Silver,121,2,242,0%
16-Oct-19,United States,Gold,Consolidated Sales,Accessories,Cleaners,Bike Wash,,8,3,24,12%
17-Oct-19,United States,Silver,Eastside Department Store,Clothing,Tights,Women's Tights,Black,75,6,450,5%
17-Oct-19,United States,Platinum,Highway Bike Shop,Components,Wheels,LL Road Rear Wheel,Black,113,4,452,15%
17-Oct-19,United States,Silver,Casual Bicycle Store,Accessories,Pumps,Minipump,,20,3,60,5%
17-Oct-19,Germany,Silver,Primary Cycle Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,0%
17-Oct-19,United States,Silver,Leading Bike Distributors,Accessories,Cleaners,Bike Wash,,8,2,16,5%
17-Oct-19,France,Gold,Racing Supply Distributors,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,10%
17-Oct-19,United States,Silver,Totes & Baskets Company,Clothing,Socks,Racing Socks,White,9,3,27,5%
17-Oct-19,Canada,Silver,Rewarding Activities Company,Clothing,Vests,Classic Vest,Blue,64,7,448,0%
18-Oct-19,United States,Gold,Leather and Vinyl Manufacturing,Components,Road Frames,LL Road Frame,Black,337,2,674,12%
18-Oct-19,United States,Silver,Basic Sports Equipment,Components,Wheels,HL Mountain Rear Wheel,Black,327,1,327,5%
18-Oct-19,United States,Silver,Central Discount Store,Clothing,Socks,Mountain Bike Socks,White,10,6,60,5%
18-Oct-19,United States,Gold,Fitness Supplies,Components,Pedals,Touring Pedal,Silver/Black,81,1,81,12%
18-Oct-19,Germany,Gold,Functional Store South,Components,Handlebars,LL Mountain Handlebars,,45,4,180,1%
18-Oct-19,United States,Silver,Fashionable Department Stores,Components,Brakes,Front Brakes,Silver,107,11,1177,5%
18-Oct-19,United States,Silver,Thorough Parts and Repair Services,Clothing,Gloves,Half-Finger Gloves,Black,24,8,192,5%
18-Oct-19,United States,Platinum,Industrial Supplies,Components,Saddles,ML Touring Seat/Saddle,,39,2,78,15%
19-Oct-19,United States,Silver,Elite Bikes,Clothing,Shorts,Men's Sports Shorts,Black,60,2,120,5%
19-Oct-19,Australia,Gold,Sensible Sports,Bikes,Touring Bikes,Touring-1000,Blue,2384,1,2384,12%
19-Oct-19,United States,Silver,Mail-Order Outlet,Components,Saddles,HL Road Seat/Saddle 2,,53,3,159,5%
19-Oct-19,United States,Gold,Mechanical Products Ltd.,Components,Pedals,LL Road Pedal,Silver/Black,40,3,120,12%
19-Oct-19,Australia,Gold,List Price Catalog Company,Clothing,Caps,Cycling Cap,Multi,9,10,90,12%
20-Oct-19,United States,Gold,"Fabrikam Inc., West",Clothing,Shorts,Men's Sports Shorts,Black,60,4,240,12%
20-Oct-19,United States,Platinum,Sturdy Toys,Clothing,Caps,Cycling Cap,Multi,9,5,45,15%
20-Oct-19,United States,Silver,Totes & Baskets Company,Accessories,Locks,Cable Lock,,25,3,75,5%
20-Oct-19,United States,Silver,Local Sales and Rental,Components,Pedals,Touring Pedal,Silver/Black,81,4,324,5%
20-Oct-19,United States,Gold,Gift and Toy Store,Accessories,Hydration Packs,Hydration Pack,Silver,55,4,220,12%
20-Oct-19,United States,Silver,Number 1 Supply,Components,Pedals,HL Road Pedal,Silver/Black,81,4,324,5%
20-Oct-19,United States,Silver,Sheet Metal Manufacturing,Components,Saddles,HL Road Seat/Saddle 2,,53,2,106,5%
21-Oct-19,Canada,Gold,Twelfth Bike Store,Clothing,Gloves,Full-Finger Gloves,Black,38,7,266,2%
21-Oct-19,United States,Silver,Local Hardware Factory,Components,Wheels,HL Road Front Wheel,Black,330,2,660,5%
21-Oct-19,Canada,Silver,Metal Clearing House,Components,Chains,Chain,Silver,20,2,40,0%
22-Oct-19,Canada,Gold,Urban Sports Emporium,Clothing,Caps,Cycling Cap,Multi,9,2,18,2%
22-Oct-19,United States,Silver,Bike Boutique,Components,Handlebars,HL Road Handlebars,,120,1,120,5%
22-Oct-19,United States,Silver,Valuable Bike Parts Company,Components,Saddles,HL Mountain Seat/Saddle 2,,53,2,106,5%
23-Oct-19,United Kingdom,Silver,Downhill Bicycle Specialists,Components,Forks,LL Fork,,148,2,296,10%
23-Oct-19,United States,Silver,Extraordinary Bike Works,Bikes,Mountain Bikes,Mountain-300,Black,1080,1,1080,5%
23-Oct-19,Canada,Silver,Active Life Toys,Components,Wheels,LL Road Rear Wheel,Black,113,2,226,0%
23-Oct-19,Canada,Gold,Bikes and Motorbikes,Accessories,Bottles and Cages,Water Bottle,,5,7,35,2%
